customer_id,site_id,date,storage_bytes
13,site_2,2024-04-21,42206861
13,site_2,2024-04-22,23789582
13,site_2,2024-04-23,23228025
13,site_2,2024-04-24,26760093
13,site_2,2024-04-25,91422782
13,site_2,2024-04-26,59111682
13,site_2,2024-04-27,80771200
13,site_2,2024-04-28,98053750
13,site_2,2024-04-29,29855391
13,site_2,2024-04-30,14209137
13,site_2,2024-05-01,73540136
13,site_2,2024-05-02,58643390
13,site_2,2024-05-03,60814353
13,site_2,2024-05-04,78084939
13,site_2,2024-05-05,74046415
13,site_2,2024-05-06,60261257
13,site_2,2024-05-07,35030528
13,site_2,2024-05-08,74447161
13,site_2,2024-05-09,92864819
13,site_2,2024-05-10,30939467
13,site_2,2024-05-11,8851555
13,site_2,2024-05-12,71048664
13,site_2,2024-05-13,60095085
13,site_2,2024-05-14,50265656
13,site_2,2024-05-15,21536988
13,site_2,2024-05-16,78115431
13,site_2,2024-05-17,84919011
13,site_2,2024-05-18,19336127
13,site_2,2024-05-19,19618572
13,site_2,2024-05-20,14543403
13,site_2,2024-05-21,82625544
13,site_2,2024-05-22,1444896
13,site_2,2024-05-23,44127643
13,site_2,2024-05-24,15336922
13,site_2,2024-05-25,98368892
13,site_2,2024-05-26,85594537
13,site_2,2024-05-27,29558857
13,site_2,2024-05-28,69931203
13,site_2,2024-05-29,13246406
13,site_2,2024-05-30,86096055
13,site_2,2024-05-31,70690921
13,site_2,2024-06-01,75964185
13,site_2,2024-06-02,22801490
13,site_2,2024-06-03,61201122
13,site_2,2024-06-04,51945568
13,site_2,2024-06-05,13804848
13,site_2,2024-06-06,33607927
13,site_2,2024-06-07,75163275
13,site_2,2024-06-08,59440649
13,site_2,2024-06-09,22247565
13,site_2,2024-06-10,34986976
13,site_2,2024-06-11,40091851
13,site_2,2024-06-12,8390776
13,site_2,2024-06-13,94979824
13,site_2,2024-06-14,83261829
13,site_2,2024-06-15,33868534
13,site_2,2024-06-16,80238351
13,site_2,2024-06-17,16592443
13,site_2,2024-06-18,43685537
13,site_2,2024-06-19,83375873
13,site_2,2024-06-20,25776641
13,site_2,2024-06-21,99670109
13,site_2,2024-06-22,57691110
13,site_2,2024-06-23,27148720
13,site_2,2024-06-24,93067445
13,site_2,2024-06-25,54285900
13,site_2,2024-06-26,94470902
13,site_2,2024-06-27,30310075
13,site_2,2024-06-28,22862943
13,site_2,2024-06-29,42936436
13,site_2,2024-06-30,78513006
13,site_2,2024-07-01,20705303
13,site_2,2024-07-02,78598989
13,site_2,2024-07-03,78630558
13,site_2,2024-07-04,19266800
13,site_2,2024-07-05,10921647
13,site_2,2024-07-06,66786366
13,site_2,2024-07-07,6830533
13,site_2,2024-07-08,15734041
13,site_2,2024-07-09,75535267
13,site_2,2024-07-10,39457326
13,site_2,2024-07-11,80689469
13,site_2,2024-07-12,50238278
13,site_2,2024-07-13,43956022
13,site_2,2024-07-14,60762339
13,site_2,2024-07-15,5558251
13,site_2,2024-07-16,96876985
13,site_2,2024-07-17,62343355
13,site_2,2024-07-18,36619388
13,site_2,2024-07-19,53302751
13,site_2,2024-07-20,38201025
13,site_2,2024-07-21,58984602
13,site_2,2024-07-22,29347627
13,site_2,2024-07-23,54405634
13,site_2,2024-07-24,78438005
13,site_2,2024-07-25,64301201
13,site_2,2024-07-26,53869846
13,site_2,2024-07-27,10722268
13,site_2,2024-07-28,16365886
13,site_2,2024-07-29,65754382
13,site_2,2024-07-30,99607847
13,site_2,2024-07-31,93968669
13,site_2,2024-08-01,37498279
13,site_2,2024-08-02,9891241
13,site_2,2024-08-03,1912180
13,site_2,2024-08-04,39050847
13,site_2,2024-08-05,7082689
13,site_2,2024-08-06,29954438
13,site_2,2024-08-07,69100605
13,site_2,2024-08-08,68823214
13,site_2,2024-08-09,80433356
13,site_2,2024-08-10,72347774
13,site_2,2024-08-11,56483999
13,site_2,2024-08-12,80776026
13,site_2,2024-08-13,44850131
13,site_2,2024-08-14,47858661
13,site_2,2024-08-15,33840678
13,site_2,2024-08-16,87721529
13,site_2,2024-08-17,60453876
13,site_2,2024-08-18,30641578
13,site_2,2024-08-19,49896098
13,site_2,2024-08-20,34156072
13,site_2,2024-08-21,8807818
13,site_2,2024-08-22,90269587
13,site_2,2024-08-23,81189266
13,site_2,2024-08-24,90721834
13,site_2,2024-08-25,23716554
13,site_2,2024-08-26,27242689
13,site_2,2024-08-27,52523181
13,site_2,2024-08-28,19280116
13,site_2,2024-08-29,98491159
13,site_2,2024-08-30,97141782
13,site_2,2024-08-31,10896664
13,site_2,2024-09-01,87782118
13,site_2,2024-09-02,25054841
13,site_2,2024-09-03,24933395
13,site_2,2024-09-04,14091322
13,site_2,2024-09-05,53233921
13,site_2,2024-09-06,47767829
13,site_2,2024-09-07,81147335
13,site_2,2024-09-08,54536309
13,site_2,2024-09-09,59692355
13,site_2,2024-09-10,38159399
13,site_2,2024-09-11,97009037
13,site_2,2024-09-12,52921312
13,site_2,2024-09-13,36451208
13,site_2,2024-09-14,5516248
13,site_2,2024-09-15,57557128
13,site_2,2024-09-16,68282738
13,site_2,2024-09-17,85543460
13,site_2,2024-09-18,26682396
13,site_2,2024-09-19,68819245
13,site_2,2024-09-20,84487166
13,site_2,2024-09-21,91584392
13,site_2,2024-09-22,28921434
13,site_2,2024-09-23,10919772
13,site_2,2024-09-24,42853203
13,site_2,2024-09-25,65806369
13,site_2,2024-09-26,31179427
13,site_2,2024-09-27,83166506
13,site_2,2024-09-28,4190964
13,site_2,2024-09-29,12413228
13,site_2,2024-09-30,53609438
13,site_2,2024-10-01,71539761
13,site_2,2024-10-02,11247463
13,site_2,2024-10-03,52905824
13,site_2,2024-10-04,52590329
13,site_2,2024-10-05,60368595
13,site_2,2024-10-06,80927707
13,site_2,2024-10-07,33737303
13,site_2,2024-10-08,12023714
13,site_2,2024-10-09,82668714
13,site_2,2024-10-10,67699230
13,site_2,2024-10-11,88905984
13,site_2,2024-10-12,74970366
13,site_2,2024-10-13,99322514
13,site_2,2024-10-14,64141909
13,site_2,2024-10-15,55404195
13,site_2,2024-10-16,3708768
13,site_2,2024-10-17,28252245
13,site_2,2024-10-18,64665525
13,site_2,2024-10-19,86162927
13,site_2,2024-10-20,27428274
13,site_2,2024-10-21,69250724
13,site_2,2024-10-22,6490804
13,site_2,2024-10-23,10435171
13,site_2,2024-10-24,22981499
13,site_2,2024-10-25,24970108
13,site_2,2024-10-26,38293931
13,site_2,2024-10-27,73024539
13,site_2,2024-10-28,58883215
13,site_2,2024-10-29,11498295
13,site_2,2024-10-30,82092203
13,site_2,2024-10-31,38119371
13,site_2,2024-11-01,54641899
13,site_2,2024-11-02,75920263
13,site_2,2024-11-03,36872723
13,site_2,2024-11-04,84965586
13,site_2,2024-11-05,43512824
13,site_2,2024-11-06,49255382
13,site_2,2024-11-07,54406398
13,site_2,2024-11-08,3697858
13,site_2,2024-11-09,24774190
13,site_2,2024-11-10,37277400
13,site_2,2024-11-11,2784770
13,site_2,2024-11-12,46931915
13,site_2,2024-11-13,40969340
13,site_2,2024-11-14,3882755
13,site_2,2024-11-15,46613948
13,site_2,2024-11-16,8422096
13,site_2,2024-11-17,94321032
13,site_2,2024-11-18,42343740
13,site_2,2024-11-19,92439768
13,site_2,2024-11-20,58523049
13,site_2,2024-11-21,28265377
13,site_2,2024-11-22,83457517
13,site_2,2024-11-23,10287992
13,site_2,2024-11-24,58779423
13,site_2,2024-11-25,14045551
13,site_2,2024-11-26,66576102
13,site_2,2024-11-27,60427127
13,site_2,2024-11-28,81662816
13,site_2,2024-11-29,49822892
13,site_2,2024-11-30,65131459
13,site_2,2024-12-01,41035250
13,site_2,2024-12-02,73476959
13,site_2,2024-12-03,65879628
13,site_2,2024-12-04,63372995
13,site_2,2024-12-05,58004698
13,site_2,2024-12-06,51939554
13,site_2,2024-12-07,68649565
13,site_2,2024-12-08,40272745
13,site_2,2024-12-09,83738524
13,site_2,2024-12-10,78912716
13,site_2,2024-12-11,76842396
13,site_2,2024-12-12,53998953
13,site_2,2024-12-13,71431476
13,site_2,2024-12-14,55176333
13,site_2,2024-12-15,84781212
13,site_2,2024-12-16,95105658
13,site_2,2024-12-17,78726261
13,site_2,2024-12-18,19771262
13,site_2,2024-12-19,65211271
13,site_2,2024-12-20,96165522
13,site_2,2024-12-21,98077443
13,site_2,2024-12-22,14125515
13,site_2,2024-12-23,47212424
13,site_2,2024-12-24,24346077
13,site_2,2024-12-25,65016974
13,site_2,2024-12-26,10070613
13,site_2,2024-12-27,70818120
13,site_2,2024-12-28,76450574
13,site_2,2024-12-29,61367078
13,site_2,2024-12-30,92707751
13,site_2,2024-12-31,2059156
13,site_2,2025-01-01,7540307
13,site_2,2025-01-02,22089377
13,site_2,2025-01-03,27054272
13,site_2,2025-01-04,68810696
13,site_2,2025-01-05,5329932
13,site_2,2025-01-06,19316884
13,site_2,2025-01-07,55804246
13,site_2,2025-01-08,90866441
13,site_2,2025-01-09,82684903
13,site_2,2025-01-10,37697817
13,site_2,2025-01-11,52889649
13,site_2,2025-01-12,39516292
13,site_2,2025-01-13,95767352
13,site_2,2025-01-14,48136384
13,site_2,2025-01-15,67393073
13,site_2,2025-01-16,81394615
13,site_2,2025-01-17,34490618
13,site_2,2025-01-18,14297927
13,site_2,2025-01-19,33497051
13,site_2,2025-01-20,49417112
13,site_2,2025-01-21,49898313
13,site_2,2025-01-22,33566154
13,site_2,2025-01-23,50902769
13,site_2,2025-01-24,4031917
13,site_2,2025-01-25,83925021
13,site_2,2025-01-26,51454692
13,site_2,2025-01-27,26501347
13,site_2,2025-01-28,78366490
13,site_2,2025-01-29,61393722
13,site_2,2025-01-30,54116721
13,site_2,2025-01-31,50718919
13,site_2,2025-02-01,90190237
13,site_2,2025-02-02,16242317
13,site_2,2025-02-03,33225289
13,site_2,2025-02-04,55823115
13,site_2,2025-02-05,34788473
13,site_2,2025-02-06,14396917
13,site_2,2025-02-07,2874844
13,site_2,2025-02-08,26661531
13,site_2,2025-02-09,84695078
13,site_2,2025-02-10,97158499
13,site_2,2025-02-11,75730528
13,site_2,2025-02-12,53665856
13,site_2,2025-02-13,36221500
13,site_2,2025-02-14,59416332
13,site_2,2025-02-15,76458644
13,site_2,2025-02-16,61590897
13,site_2,2025-02-17,99888952
13,site_2,2025-02-18,85974314
13,site_2,2025-02-19,62289899
13,site_2,2025-02-20,96916049
13,site_2,2025-02-21,78095187
13,site_2,2025-02-22,95152703
13,site_2,2025-02-23,76362740
13,site_2,2025-02-24,5136858
13,site_2,2025-02-25,59767041
13,site_2,2025-02-26,53076244
13,site_2,2025-02-27,15353706
13,site_2,2025-02-28,68880603
13,site_2,2025-03-01,7619383
13,site_2,2025-03-02,57974621
13,site_2,2025-03-03,35610565
13,site_2,2025-03-04,61478339
13,site_2,2025-03-05,81537687
13,site_2,2025-03-06,77008016
13,site_2,2025-03-07,54374638
13,site_2,2025-03-08,37249137
13,site_2,2025-03-09,84064951
13,site_2,2025-03-10,9564119
13,site_2,2025-03-11,90933496
13,site_2,2025-03-12,90865567
13,site_2,2025-03-13,85316338
13,site_2,2025-03-14,6788891
13,site_2,2025-03-15,24865990
13,site_2,2025-03-16,6645086
13,site_2,2025-03-17,43642612
13,site_2,2025-03-18,90249794
13,site_2,2025-03-19,8057348
13,site_2,2025-03-20,80602282
13,site_2,2025-03-21,15924122
13,site_2,2025-03-22,95737252
13,site_2,2025-03-23,98819092
13,site_2,2025-03-24,88853627
13,site_2,2025-03-25,39480579
13,site_2,2025-03-26,89882214
13,site_2,2025-03-27,55592208
13,site_2,2025-03-28,61831794
13,site_2,2025-03-29,65576134
13,site_2,2025-03-30,59655680
13,site_2,2025-03-31,40051278
13,site_3,2024-01-01,35588033
13,site_3,2024-01-02,33092569
13,site_3,2024-01-03,17198736
13,site_3,2024-01-04,59604903
13,site_3,2024-01-05,90290081
13,site_3,2024-01-06,52810079
13,site_3,2024-01-07,53378081
13,site_3,2024-01-08,24165861
13,site_3,2024-01-09,67877232
13,site_3,2024-01-10,31851551
13,site_3,2024-01-11,52347871
13,site_3,2024-01-12,2777792
13,site_3,2024-01-13,88097491
13,site_3,2024-01-14,27877066
13,site_3,2024-01-15,50181884
13,site_3,2024-01-16,15961265
13,site_3,2024-01-17,27152367
13,site_3,2024-01-18,41606471
13,site_3,2024-01-19,77439273
13,site_3,2024-01-20,44165049
13,site_3,2024-01-21,68404192
13,site_3,2024-01-22,87425078
13,site_3,2024-01-23,51356603
13,site_3,2024-01-24,78750900
13,site_3,2024-01-25,53337631
13,site_3,2024-01-26,22371504
13,site_3,2024-01-27,98885558
13,site_3,2024-01-28,73741358
13,site_3,2024-01-29,66517884
13,site_3,2024-01-30,34811168
13,site_3,2024-01-31,62934644
13,site_3,2024-02-01,18846712
13,site_3,2024-02-02,47949672
13,site_3,2024-02-03,32147087
13,site_3,2024-02-04,39941189
13,site_3,2024-02-05,59494465
13,site_3,2024-02-06,45311185
13,site_3,2024-02-07,13093831
13,site_3,2024-02-08,20673384
13,site_3,2024-02-09,91181217
13,site_3,2024-02-10,18438202
13,site_3,2024-02-11,79962447
13,site_3,2024-02-12,35634818
13,site_3,2024-02-13,98086016
13,site_3,2024-02-14,81725158
13,site_3,2024-02-15,72768697
13,site_3,2024-02-16,34578761
13,site_3,2024-02-17,85683312
13,site_3,2024-02-18,88296263
13,site_3,2024-02-19,75546597
13,site_3,2024-02-20,87701731
13,site_3,2024-02-21,25764644
13,site_3,2024-02-22,61322641
13,site_3,2024-02-23,41370812
13,site_3,2024-02-24,90900677
13,site_3,2024-02-25,29222196
13,site_3,2024-02-26,13217204
13,site_3,2024-02-27,92100523
13,site_3,2024-02-28,78271955
13,site_3,2024-02-29,51929296
13,site_3,2024-03-01,67991806
13,site_3,2024-03-02,14957722
13,site_3,2024-03-03,75598270
13,site_3,2024-03-04,34474935
13,site_3,2024-03-05,64438203
13,site_3,2024-03-06,31942365
13,site_3,2024-03-07,53859044
13,site_3,2024-03-08,89911217
13,site_3,2024-03-09,88890503
13,site_3,2024-03-10,46677450
13,site_3,2024-03-11,55659925
13,site_3,2024-03-12,9945847
13,site_3,2024-03-13,87797927
13,site_3,2024-03-14,1013490
13,site_3,2024-03-15,64711688
13,site_3,2024-03-16,67028977
13,site_3,2024-03-17,9305994
13,site_3,2024-03-18,98935191
13,site_3,2024-03-19,48933695
13,site_3,2024-03-20,48426077
13,site_3,2024-03-21,45942744
13,site_3,2024-03-22,82384693
13,site_3,2024-03-23,29372131
13,site_3,2024-03-24,83380357
13,site_3,2024-03-25,39673061
13,site_3,2024-03-26,90298642
13,site_3,2024-03-27,83029934
13,site_3,2024-03-28,87324847
13,site_3,2024-03-29,18679999
13,site_3,2024-03-30,69478318
13,site_3,2024-03-31,88055985
13,site_3,2024-04-01,37411957
13,site_3,2024-04-02,60879801
13,site_3,2024-04-03,15251197
13,site_3,2024-04-04,75963991
13,site_3,2024-04-05,9789894
13,site_3,2024-04-06,17419821
13,site_3,2024-04-07,20156924
13,site_3,2024-04-08,72096061
13,site_3,2024-04-09,49698646
13,site_3,2024-04-10,39093484
13,site_3,2024-04-11,97977464
13,site_3,2024-04-12,1377580
13,site_3,2024-04-13,17140122
13,site_3,2024-04-14,98976403
13,site_3,2024-04-15,49265401
13,site_3,2024-04-16,58476110
13,site_3,2024-04-17,98412615
13,site_3,2024-04-18,27897483
13,site_3,2024-04-19,84261858
13,site_3,2024-04-20,6476918
13,site_3,2024-04-21,23400943
13,site_3,2024-04-22,98450376
13,site_3,2024-04-23,32602587
13,site_3,2024-04-24,36909295
13,site_3,2024-04-25,2642017
13,site_3,2024-04-26,80227409
13,site_3,2024-04-27,20096729
13,site_3,2024-04-28,15060112
13,site_3,2024-04-29,45609559
13,site_3,2024-04-30,78322754
13,site_3,2024-05-01,88461735
13,site_3,2024-05-02,21799810
13,site_3,2024-05-03,72572318
13,site_3,2024-05-04,5540084
13,site_3,2024-05-05,17669724
13,site_3,2024-05-06,34870206
13,site_3,2024-05-07,60177933
13,site_3,2024-05-08,86469014
13,site_3,2024-05-09,27458611
13,site_3,2024-05-10,32748564
13,site_3,2024-05-11,50278500
13,site_3,2024-05-12,74999824
13,site_3,2024-05-13,84162611
13,site_3,2024-05-14,92319338
13,site_3,2024-05-15,6948750
13,site_3,2024-05-16,43925772
13,site_3,2024-05-17,22104328
13,site_3,2024-05-18,11112890
13,site_3,2024-05-19,55619446
13,site_3,2024-05-20,29536862
13,site_3,2024-05-21,33735701
13,site_3,2024-05-22,42523837
13,site_3,2024-05-23,45520728
13,site_3,2024-05-24,98431386
13,site_3,2024-05-25,79215225
13,site_3,2024-05-26,28704398
13,site_3,2024-05-27,86263247
13,site_3,2024-05-28,84522731
13,site_3,2024-05-29,21217295
13,site_3,2024-05-30,50279584
13,site_3,2024-05-31,44735712
13,site_3,2024-06-01,66622970
13,site_3,2024-06-02,57536537
13,site_3,2024-06-03,29550272
13,site_3,2024-06-04,26532076
13,site_3,2024-06-05,56240816
13,site_3,2024-06-06,81392931
13,site_3,2024-06-07,9247654
13,site_3,2024-06-08,3727596
13,site_3,2024-06-09,48799233
13,site_3,2024-06-10,30326081
13,site_3,2024-06-11,94704165
13,site_3,2024-06-12,69774058
13,site_3,2024-06-13,35708263
13,site_3,2024-06-14,29607696
13,site_3,2024-06-15,58715627
13,site_3,2024-06-16,50232621
13,site_3,2024-06-17,17363671
13,site_3,2024-06-18,47597649
13,site_3,2024-06-19,85560057
13,site_3,2024-06-20,45953413
13,site_3,2024-06-21,28433363
13,site_3,2024-06-22,45693075
13,site_3,2024-06-23,19744444
13,site_3,2024-06-24,99476046
13,site_3,2024-06-25,28623343
13,site_3,2024-06-26,49313029
13,site_3,2024-06-27,92903230
13,site_3,2024-06-28,61869806
13,site_3,2024-06-29,18083595
13,site_3,2024-06-30,18257329
13,site_3,2024-07-01,43567155
13,site_3,2024-07-02,67646533
13,site_3,2024-07-03,43590543
13,site_3,2024-07-04,79555508
13,site_3,2024-07-05,2664611
13,site_3,2024-07-06,59032545
13,site_3,2024-07-07,46506503
13,site_3,2024-07-08,3948414
13,site_3,2024-07-09,84232963
13,site_3,2024-07-10,60742330
13,site_3,2024-07-11,55219809
13,site_3,2024-07-12,6321468
13,site_3,2024-07-13,53406823
13,site_3,2024-07-14,63076306
13,site_3,2024-07-15,95108761
13,site_3,2024-07-16,16198710
13,site_3,2024-07-17,31236903
13,site_3,2024-07-18,58853648
13,site_3,2024-07-19,2830176
13,site_3,2024-07-20,60558372
13,site_3,2024-07-21,9387402
13,site_3,2024-07-22,33728062
13,site_3,2024-07-23,21349926
13,site_3,2024-07-24,92412199
13,site_3,2024-07-25,52009865
13,site_3,2024-07-26,34762623
13,site_3,2024-07-27,68437742
13,site_3,2024-07-28,6897440
13,site_3,2024-07-29,8526241
13,site_3,2024-07-30,39637694
13,site_3,2024-07-31,25341035
13,site_3,2024-08-01,99501500
13,site_3,2024-08-02,82251914
13,site_3,2024-08-03,35436672
13,site_3,2024-08-04,93230423
13,site_3,2024-08-05,65885126
13,site_3,2024-08-06,30075725
13,site_3,2024-08-07,10601463
13,site_3,2024-08-08,97646234
13,site_3,2024-08-09,77071971
13,site_3,2024-08-10,75459362
13,site_3,2024-08-11,15381187
13,site_3,2024-08-12,14195282
13,site_3,2024-08-13,25885846
13,site_3,2024-08-14,25079534
13,site_3,2024-08-15,27912405
13,site_3,2024-08-16,34804757
13,site_3,2024-08-17,55135764
13,site_3,2024-08-18,23273413
13,site_3,2024-08-19,5807944
13,site_3,2024-08-20,74455324
13,site_3,2024-08-21,35854670
13,site_3,2024-08-22,22372757
13,site_3,2024-08-23,74669770
13,site_3,2024-08-24,96809685
13,site_3,2024-08-25,93922136
13,site_3,2024-08-26,38310038
13,site_3,2024-08-27,62645523
13,site_3,2024-08-28,15236129
13,site_3,2024-08-29,98936065
13,site_3,2024-08-30,98021709
13,site_3,2024-08-31,77824499
13,site_3,2024-09-01,52407173
13,site_3,2024-09-02,29177740
13,site_3,2024-09-03,6721186
13,site_3,2024-09-04,34875015
13,site_3,2024-09-05,42432630
13,site_3,2024-09-06,21259725
13,site_3,2024-09-07,2508351
13,site_3,2024-09-08,25064197
13,site_3,2024-09-09,22216950
13,site_3,2024-09-10,69577523
13,site_3,2024-09-11,77444924
13,site_3,2024-09-12,99442258
13,site_3,2024-09-13,32282026
13,site_3,2024-09-14,38892101
13,site_3,2024-09-15,10127896
13,site_3,2024-09-16,11430275
13,site_3,2024-09-17,74984524
13,site_3,2024-09-18,44498266
13,site_3,2024-09-19,36568181
13,site_3,2024-09-20,64104716
13,site_3,2024-09-21,36507986
13,site_3,2024-09-22,81813124
13,site_3,2024-09-23,91896659
13,site_3,2024-09-24,93006418
13,site_3,2024-09-25,52884428
13,site_3,2024-09-26,1864364
13,site_3,2024-09-27,9202032
13,site_3,2024-09-28,12115370
13,site_3,2024-09-29,42764219
13,site_3,2024-09-30,88113826
13,site_3,2024-10-01,31299788
13,site_3,2024-10-02,43265580
13,site_3,2024-10-03,14002995
13,site_3,2024-10-04,73193102
13,site_3,2024-10-05,6730152
13,site_3,2024-10-06,29304601
13,site_3,2024-10-07,56878755
13,site_3,2024-10-08,13097264
13,site_3,2024-10-09,37347735
13,site_3,2024-10-10,85998744
13,site_3,2024-10-11,86498936
13,site_3,2024-10-12,25836521
13,site_3,2024-10-13,23382608
13,site_3,2024-10-14,35021209
13,site_3,2024-10-15,4183116
13,site_3,2024-10-16,25774461
13,site_3,2024-10-17,97202311
13,site_3,2024-10-18,6828086
13,site_3,2024-10-19,80832036
13,site_3,2024-10-20,44378612
13,site_3,2024-10-21,11805345
13,site_3,2024-10-22,92545331
13,site_3,2024-10-23,15591373
13,site_3,2024-10-24,18133421
13,site_3,2024-10-25,64674004
13,site_3,2024-10-26,73703354
13,site_3,2024-10-27,87399516
13,site_3,2024-10-28,97524121
13,site_3,2024-10-29,43594975
13,site_3,2024-10-30,3931646
13,site_3,2024-10-31,87785038
13,site_3,2024-11-01,59621178
13,site_3,2024-11-02,19117515
13,site_3,2024-11-03,28289987
13,site_3,2024-11-04,14603983
13,site_3,2024-11-05,76599227
13,site_3,2024-11-06,66136277
13,site_3,2024-11-07,58922453
13,site_3,2024-11-08,89913282
13,site_3,2024-11-09,46814006
13,site_3,2024-11-10,55595696
13,site_3,2024-11-11,44943999
13,site_3,2024-11-12,76408641
13,site_3,2024-11-13,1047526
13,site_3,2024-11-14,55954785
13,site_3,2024-11-15,79124127
13,site_3,2024-11-16,89869774
13,site_3,2024-11-17,94716301
13,site_3,2024-11-18,10377039
13,site_3,2024-11-19,14963594
13,site_3,2024-11-20,73475438
13,site_3,2024-11-21,88234528
13,site_3,2024-11-22,51396406
13,site_3,2024-11-23,22793379
13,site_3,2024-11-24,48106991
13,site_3,2024-11-25,16255489
13,site_3,2024-11-26,89796699
13,site_3,2024-11-27,38831630
13,site_3,2024-11-28,99458222
13,site_3,2024-11-29,40109819
13,site_3,2024-11-30,12177528
13,site_3,2024-12-01,27106460
13,site_3,2024-12-02,2954716
13,site_3,2024-12-03,79119703
13,site_3,2024-12-04,35638449
13,site_3,2024-12-05,16518438
13,site_3,2024-12-06,99629463
13,site_3,2024-12-07,7028161
13,site_3,2024-12-08,64929349
13,site_3,2024-12-09,15426901
13,site_3,2024-12-10,36605468
13,site_3,2024-12-11,80157923
13,site_3,2024-12-12,89755105
13,site_3,2024-12-13,11383245
13,site_3,2024-12-14,60026380
13,site_3,2024-12-15,93452674
13,site_3,2024-12-16,80209952
13,site_3,2024-12-17,56036947
13,site_3,2024-12-18,60970142
13,site_3,2024-12-19,39683019
13,site_3,2024-12-20,71475696
13,site_3,2024-12-21,25012454
13,site_3,2024-12-22,65191729
13,site_3,2024-12-23,67733069
13,site_3,2024-12-24,2436587
13,site_3,2024-12-25,76167570
13,site_3,2024-12-26,97198844
13,site_3,2024-12-27,86498930
13,site_3,2024-12-28,41748427
13,site_3,2024-12-29,61748440
13,site_3,2024-12-30,85440443
13,site_3,2024-12-31,92418813
13,site_3,2025-01-01,61245032
13,site_3,2025-01-02,92204131
13,site_3,2025-01-03,21001857
13,site_3,2025-01-04,12451728
13,site_3,2025-01-05,89073625
13,site_3,2025-01-06,23577599
13,site_3,2025-01-07,37180437
13,site_3,2025-01-08,74623634
13,site_3,2025-01-09,19162685
13,site_3,2025-01-10,53691924
13,site_3,2025-01-11,58687333
13,site_3,2025-01-12,62151845
13,site_3,2025-01-13,68701632
13,site_3,2025-01-14,3561758
13,site_3,2025-01-15,96794328
13,site_3,2025-01-16,32158677
13,site_3,2025-01-17,91703261
13,site_3,2025-01-18,33670940
13,site_3,2025-01-19,63082545
13,site_3,2025-01-20,77063091
13,site_3,2025-01-21,8996181
13,site_3,2025-01-22,1293741
13,site_3,2025-01-23,46686670
13,site_3,2025-01-24,86390700
13,site_3,2025-01-25,37641102
13,site_3,2025-01-26,64530393
13,site_3,2025-01-27,60387992
13,site_3,2025-01-28,22451724
13,site_3,2025-01-29,78811013
13,site_3,2025-01-30,18459744
13,site_3,2025-01-31,24405312
13,site_3,2025-02-01,78867533
13,site_3,2025-02-02,99596434
13,site_3,2025-02-03,6648306
13,site_3,2025-02-04,41278676
13,site_3,2025-02-05,27176111
13,site_3,2025-02-06,22943994
13,site_3,2025-02-07,63529198
13,site_3,2025-02-08,55889670
13,site_3,2025-02-09,22313690
13,site_3,2025-02-10,70114006
13,site_3,2025-02-11,30602687
13,site_3,2025-02-12,4868299
13,site_3,2025-02-13,60244246
13,site_3,2025-02-14,90448341
13,site_3,2025-02-15,42548030
13,site_3,2025-02-16,39512724
13,site_3,2025-02-17,84883875
13,site_3,2025-02-18,75384518
13,site_3,2025-02-19,62186839
13,site_3,2025-02-20,10215209
13,site_3,2025-02-21,95020741
13,site_3,2025-02-22,51220545
13,site_3,2025-02-23,34807956
13,site_3,2025-02-24,98611143
13,site_3,2025-02-25,25861984
13,site_3,2025-02-26,39891831
13,site_3,2025-02-27,34917829
13,site_3,2025-02-28,73429079
13,site_3,2025-03-01,85209388
13,site_3,2025-03-02,23926573
13,site_3,2025-03-03,7437833
13,site_3,2025-03-04,53859810
13,site_3,2025-03-05,97147560
13,site_3,2025-03-06,53548357
13,site_3,2025-03-07,9854675
13,site_3,2025-03-08,35703868
13,site_3,2025-03-09,25386500
13,site_3,2025-03-10,31950930
13,site_3,2025-03-11,16208715
13,site_3,2025-03-12,45462006
13,site_3,2025-03-13,73244663
13,site_3,2025-03-14,55438022
13,site_3,2025-03-15,12124411
13,site_3,2025-03-16,93917419
13,site_3,2025-03-17,73704086
13,site_3,2025-03-18,33124398
13,site_3,2025-03-19,48691450
13,site_3,2025-03-20,4059588
13,site_3,2025-03-21,6925702
13,site_3,2025-03-22,68867136
13,site_3,2025-03-23,71382632
13,site_3,2025-03-24,49568080
13,site_3,2025-03-25,9034348
13,site_3,2025-03-26,66876392
13,site_3,2025-03-27,14047047
13,site_3,2025-03-28,77418214
13,site_3,2025-03-29,14083858
13,site_3,2025-03-30,17658325
13,site_3,2025-03-31,93468667
14,site_1,2024-01-01,7433519
14,site_1,2024-01-02,15896185
14,site_1,2024-01-03,52291690
14,site_1,2024-01-04,86117911
14,site_1,2024-01-05,15285983
14,site_1,2024-01-06,47514024
14,site_1,2024-01-07,50209192
14,site_1,2024-01-08,6254806
14,site_1,2024-01-09,46564248
14,site_1,2024-01-10,49316072
14,site_1,2024-01-11,34531541
14,site_1,2024-01-12,34519887
14,site_1,2024-01-13,40318291
14,site_1,2024-01-14,42923131
14,site_1,2024-01-15,15831588
14,site_1,2024-01-16,70786140
14,site_1,2024-01-17,28125008
14,site_1,2024-01-18,26840325
14,site_1,2024-01-19,90070767
14,site_1,2024-01-20,93791017
14,site_1,2024-01-21,30133240
